# Time-averaged data for fix ave_time
# TimeStep v_kinetic_energy v_potential_energy
11450 1.49464 14.529
11460 1.49633 14.5291
11470 1.5038 14.5292
11480 1.50005 14.5292
11490 1.5043 14.5291
11500 1.49987 14.5291
11510 1.48908 14.529
11520 1.4966 14.529
11530 1.4832 14.529
11540 1.49286 14.5289
11550 1.50502 14.5288
11560 1.50974 14.5286
11570 1.49857 14.5284
11580 1.50279 14.5282
11590 1.49234 14.5281
11600 1.49026 14.5279
11610 1.48624 14.5277
11620 1.48346 14.5274
11630 1.4838 14.5271
11640 1.46677 14.5267
11650 1.4561 14.5263
11660 1.46519 14.526
11670 1.47389 14.5256
11680 1.47508 14.5253
11690 1.48159 14.5249
11700 1.4783 14.5246
11710 1.47743 14.5242
11720 1.48042 14.524
11730 1.47732 14.5238
11740 1.47198 14.5235
11750 1.48922 14.5233
11760 1.48001 14.5231
11770 1.48594 14.5228
11780 1.48619 14.5225
11790 1.49349 14.5223
11800 1.49941 14.5221
11810 1.49942 14.522
11820 1.49878 14.5219
11830 1.50757 14.5218
11840 1.51127 14.5216
11850 1.52184 14.5214
11860 1.53408 14.5214
11870 1.54091 14.5213
11880 1.5498 14.5214
11890 1.53875 14.5215
11900 1.53744 14.5217
11910 1.53062 14.5219
11920 1.52215 14.5221
11930 1.52443 14.5223
11940 1.53152 14.5226
11950 1.52471 14.5228
11960 1.50839 14.523
11970 1.50564 14.5232
11980 1.50331 14.5234
11990 1.49686 14.5237
12000 1.49922 14.5239
12010 1.50311 14.5241
12020 1.49988 14.5243
12030 1.49782 14.5246
12040 1.49583 14.5247
12050 1.49624 14.5249
12060 1.48697 14.5251
12070 1.48699 14.5253
12080 1.49438 14.5255
12090 1.50438 14.5256
12100 1.51681 14.5257
12110 1.50956 14.5258
12120 1.50667 14.5259
12130 1.50709 14.5259
12140 1.50539 14.5258
12150 1.51261 14.5258
12160 1.51342 14.5256
12170 1.51917 14.5255
12180 1.50976 14.5254
12190 1.50612 14.5253
12200 1.5007 14.5252
12210 1.50281 14.5251
12220 1.49857 14.5249
12230 1.50693 14.5246
12240 1.51546 14.5244
12250 1.51084 14.5243
12260 1.51519 14.5241
12270 1.50347 14.5241
12280 1.50308 14.5241
12290 1.50252 14.524
12300 1.50099 14.524
12310 1.49802 14.524
12320 1.50384 14.524
12330 1.51035 14.524
12340 1.50414 14.5241
12350 1.49496 14.5241
12360 1.50318 14.5243
12370 1.49163 14.5245
12380 1.48952 14.5246
12390 1.49663 14.5248
12400 1.49299 14.525
12410 1.50009 14.5252
12420 1.49738 14.5254
12430 1.50559 14.5257
12440 1.52324 14.5259
12450 1.53133 14.526
12460 1.52554 14.5261
12470 1.53021 14.5263
12480 1.52401 14.5264
12490 1.52549 14.5265
12500 1.52301 14.5266
12510 1.51678 14.5267
12520 1.5143 14.5268
12530 1.51663 14.5269
12540 1.51162 14.5269
12550 1.49834 14.527
12560 1.50031 14.527
12570 1.49807 14.527
12580 1.49954 14.5271
12590 1.50322 14.527
12600 1.51298 14.527
12610 1.4991 14.527
12620 1.49616 14.527
12630 1.50166 14.5271
12640 1.5122 14.5271
12650 1.50945 14.5271
12660 1.51013 14.5271
12670 1.50966 14.5271
12680 1.50523 14.5272
12690 1.49041 14.5273
12700 1.49146 14.5273
12710 1.48451 14.5274
12720 1.48749 14.5275
12730 1.48898 14.5276
12740 1.48395 14.5279
12750 1.49818 14.528
12760 1.49436 14.5281
12770 1.49525 14.5283
12780 1.49504 14.5284
12790 1.49975 14.5284
12800 1.49768 14.5286
12810 1.49017 14.5287
12820 1.48857 14.5289
12830 1.4827 14.529
12840 1.48146 14.5292
12850 1.47907 14.5293
12860 1.47056 14.5293
12870 1.47287 14.5293
12880 1.48387 14.5294
12890 1.48729 14.5294
12900 1.49489 14.5295
12910 1.49279 14.5297
12920 1.48262 14.5299
12930 1.48648 14.5301
12940 1.49601 14.5303
12950 1.50177 14.5305
12960 1.51414 14.5307
12970 1.51101 14.5309
12980 1.5076 14.531
12990 1.50716 14.5313
13000 1.49669 14.5315
13010 1.48571 14.5316
13020 1.4964 14.5318
13030 1.4971 14.5319
13040 1.50176 14.532
13050 1.49516 14.5321
13060 1.4958 14.532
13070 1.4999 14.532
13080 1.49627 14.5319
13090 1.4992 14.5319
13100 1.49208 14.5319
13110 1.49324 14.5317
13120 1.49742 14.5316
13130 1.50139 14.5314
13140 1.50393 14.5312
13150 1.50101 14.5311
13160 1.51137 14.531
13170 1.51223 14.5308
13180 1.50647 14.5307
13190 1.4927 14.5305
13200 1.4846 14.5303
13210 1.4808 14.5301
13220 1.49069 14.5299
13230 1.48625 14.5298
13240 1.48621 14.5296
13250 1.48668 14.5294
13260 1.48424 14.5291
13270 1.49444 14.5289
13280 1.48726 14.5286
13290 1.48722 14.5283
13300 1.48207 14.528
13310 1.49236 14.5278
13320 1.49637 14.5275
13330 1.48269 14.5272
13340 1.48752 14.5268
13350 1.48764 14.5266
13360 1.48953 14.5262
13370 1.49384 14.5259
13380 1.49297 14.5257
13390 1.48998 14.5254
13400 1.49799 14.5253
13410 1.4989 14.5252
13420 1.49329 14.5252
13430 1.4955 14.5251
13440 1.49777 14.5251
13450 1.48819 14.5251
13460 1.48036 14.5252
13470 1.49535 14.5252
13480 1.47977 14.5253
13490 1.47851 14.5254
13500 1.48044 14.5254
13510 1.497 14.5255
13520 1.49986 14.5255
13530 1.49419 14.5255
13540 1.49837 14.5255
13550 1.50524 14.5255
13560 1.50502 14.5254
13570 1.50241 14.5252
13580 1.50319 14.5251
13590 1.50485 14.525
13600 1.51433 14.5248
13610 1.5115 14.5247
13620 1.50561 14.5245
13630 1.51181 14.5244
