# Time-averaged data for fix ave_time
# TimeStep v_kinetic_energy v_potential_energy
13350 1.49617 14.526
13360 1.48158 14.5262
13370 1.47109 14.5263
13380 1.48371 14.5264
13390 1.51362 14.5264
13400 1.50562 14.5264
13410 1.48092 14.5266
13420 1.52395 14.5269
13430 1.51705 14.5272
13440 1.50077 14.5273
13450 1.52043 14.5274
13460 1.51508 14.5274
13470 1.47878 14.5275
13480 1.49766 14.5276
13490 1.48351 14.5277
13500 1.52053 14.5278
13510 1.51638 14.5276
13520 1.47561 14.5276
13530 1.47993 14.5275
13540 1.49441 14.5275
13550 1.47531 14.5276
13560 1.47373 14.5276
13570 1.4792 14.5277
13580 1.51278 14.5279
13590 1.52372 14.528
13600 1.5175 14.5277
13610 1.54524 14.5274
13620 1.55596 14.5274
13630 1.55273 14.5273
13640 1.52095 14.5272
13650 1.4932 14.5272
13660 1.53809 14.5273
13670 1.51309 14.5273
13680 1.51595 14.5273
13690 1.50435 14.5274
13700 1.51308 14.5274
13710 1.50524 14.5276
13720 1.49133 14.5276
13730 1.48458 14.5275
13740 1.48933 14.5274
13750 1.47902 14.5274
13760 1.47774 14.5274
13770 1.47987 14.5275
13780 1.48873 14.5275
13790 1.49126 14.5275
13800 1.51559 14.5276
13810 1.51246 14.5278
13820 1.47833 14.5279
13830 1.49071 14.5279
13840 1.51891 14.5276
13850 1.49612 14.5274
13860 1.51768 14.5274
13870 1.53592 14.5273
13880 1.50617 14.5273
13890 1.50015 14.5273
13900 1.47934 14.5273
13910 1.51442 14.5272
13920 1.48195 14.5272
13930 1.49232 14.5271
13940 1.5026 14.5271
13950 1.50706 14.5272
13960 1.5155 14.5271
13970 1.46895 14.5272
13980 1.48402 14.5273
13990 1.47734 14.5273
14000 1.48025 14.5272
14010 1.49549 14.5272
14020 1.52315 14.5271
14030 1.52984 14.5271
14040 1.53379 14.5272
14050 1.49456 14.5271
14060 1.46688 14.5271
14070 1.5059 14.5271
14080 1.51053 14.5269
14090 1.48914 14.5269
14100 1.51256 14.5267
14110 1.49709 14.5265
14120 1.51042 14.5265
14130 1.4845 14.5265
14140 1.50273 14.5263
14150 1.47157 14.5261
14160 1.49991 14.5261
14170 1.48969 14.5259
14180 1.50517 14.5258
14190 1.48449 14.5255
14200 1.48492 14.5251
14210 1.50548 14.5249
14220 1.50229 14.5248
14230 1.49677 14.5247
14240 1.51785 14.5246
14250 1.53605 14.5246
14260 1.51198 14.5245
14270 1.52638 14.5244
14280 1.50684 14.5246
14290 1.49184 14.5247
14300 1.49679 14.5247
14310 1.51799 14.5247
14320 1.50376 14.5248
14330 1.50829 14.525
14340 1.50068 14.5252
14350 1.49361 14.5254
14360 1.50187 14.5254
14370 1.49743 14.5251
14380 1.47787 14.5247
14390 1.49387 14.5247
14400 1.51467 14.5246
14410 1.49452 14.5246
14420 1.4926 14.5247
14430 1.4981 14.5249
14440 1.49374 14.5249
14450 1.51493 14.5249
14460 1.51029 14.5251
14470 1.50696 14.5252
14480 1.50143 14.5254
14490 1.51515 14.5257
14500 1.52182 14.5258
14510 1.5208 14.5261
14520 1.52619 14.5262
14530 1.51975 14.5262
14540 1.52418 14.5261
14550 1.49448 14.5262
14560 1.49678 14.5262
14570 1.48774 14.5261
14580 1.50622 14.5261
14590 1.48556 14.5261
14600 1.47596 14.5262
14610 1.49819 14.5262
14620 1.48146 14.5262
14630 1.5094 14.5262
14640 1.52661 14.5261
14650 1.49339 14.526
14660 1.46916 14.526
14670 1.50562 14.5259
14680 1.51828 14.5258
14690 1.49278 14.5257
14700 1.50627 14.5257
14710 1.50171 14.5257
14720 1.48846 14.5256
14730 1.49716 14.5257
14740 1.50583 14.5257
14750 1.48985 14.5257
14760 1.50098 14.5258
